order_id,order_date,delivery_date,customer_id,customer_name,segment,city,region,category,sub_category,product_name,payment_mode,quantity,unit_price,discount,revenue,profit,shipping_cost,order_status,year,month
ORD-2024-103760,2024-07-03,2024-07-05,CUST-8375,Priya Singh,Retail,Bhopal,Central,Electronics,Gadgets,JBL Speaker,Cash on Delivery,1,4943.65,0.25,3707.74,-205.56,46.86,Delivered,2024,7
ORD-2024-103761,2024-07-03,2024-07-08,CUST-9260,Anjali Patel,Wholesale,Bhopal,Central,Home & Kitchen,Appliances,IKEA Shelf,UPI,2,4965.99,0.25,7448.98,-415.99,167.57,Delivered,2024,7
ORD-2024-103762,2024-07-03,2024-07-12,CUST-3263,Amit Kumar,Wholesale,Bangalore,South,Clothing,Apparel,Manyavar Sherwani,Debit Card,2,1090.55,0.1,1962.99,14.52,174.89,Delivered,2024,7
ORD-2024-103763,2024-07-03,2024-07-11,CUST-5559,Pooja Chauhan,Wholesale,Nagpur,Central,Electronics,Gadgets,iPad Air,UPI,3,16783.84,0.0,50351.52,6530.42,175.86,Delivered,2024,7
ORD-2024-103764,2024-07-03,2024-07-09,CUST-8010,Deepak Agarwal,B2B,Mumbai,West,Clothing,Apparel,H&M Jacket,UPI,4,1878.33,0.1,6761.99,145.33,86.75,Delivered,2024,7
ORD-2024-103765,2024-07-03,2024-07-10,CUST-5374,Anjali Patel,Retail,Chennai,South,Electronics,Gadgets,JBL Speaker,Debit Card,2,9349.62,0.0,18699.24,4610.1,184.13,Delivered,2024,7
ORD-2024-103766,2024-07-03,2024-07-10,CUST-8607,Vikram Mehta,B2B,Ahmedabad,West,Home & Kitchen,Appliances,Pigeon Induction,Debit Card,3,2794.59,0.0,8383.77,1776.58,195.05,Delivered,2024,7
ORD-2024-103767,2024-07-04,2024-07-09,CUST-9934,Neha Gupta,Retail,Mumbai,West,Clothing,Apparel,Nike T-Shirt,UPI,3,1522.79,0.2,3654.7,34.17,70.74,Delivered,2024,7
ORD-2024-103768,2024-07-04,2024-07-06,CUST-9381,Amit Kumar,Wholesale,Jaipur,North,Electronics,Gadgets,HP Pavilion,Credit Card,4,4141.97,0.0,16567.88,5165.42,109.78,Delivered,2024,7
ORD-2024-103769,2024-07-04,2024-07-10,CUST-6886,Pooja Chauhan,Retail,Indore,Central,Electronics,Gadgets,Boat Earbuds,Debit Card,1,11779.64,0.05,11190.66,319.2,50.8,Cancelled,2024,7
ORD-2024-103770,2024-07-04,2024-07-07,CUST-5893,Ravi Mishra,B2B,Chennai,South,Clothing,Apparel,Manyavar Sherwani,Credit Card,5,2494.68,0.1,11226.06,2712.74,145.13,Delivered,2024,7
ORD-2024-103771,2024-07-04,2024-07-08,CUST-9810,Meera Iyer,Wholesale,Ahmedabad,West,Beauty,Personal Care,Forest Essentials Oil,Credit Card,5,1425.52,0.15,6058.46,1452.55,44.62,Delivered,2024,7
ORD-2024-103772,2024-07-04,2024-07-11,CUST-5023,Sanjay Tiwari,Retail,Mumbai,West,Clothing,Apparel,Levis Jeans,UPI,1,2732.23,0.0,2732.23,379.9,109.54,Delivered,2024,7
ORD-2024-103773,2024-07-04,2024-07-07,CUST-1332,Kavya Nair,Retail,Surat,West,Home & Kitchen,Appliances,Kent RO Purifier,UPI,1,7613.4,0.05,7232.73,564.83,179.19,Delivered,2024,7
ORD-2024-103774,2024-07-05,2024-07-07,CUST-5782,Priya Singh,B2B,Mumbai,West,Home & Kitchen,Appliances,Prestige Cooker,Credit Card,5,1907.37,0.15,8106.32,108.99,166.39,Delivered,2024,7
ORD-2024-103775,2024-07-05,2024-07-07,CUST-4438,Kavya Nair,B2B,Bhopal,Central,Beauty,Personal Care,Minimalist Moisturizer,UPI,2,874.76,0.2,1399.62,259.53,125.56,Returned,2024,7
ORD-2024-103776,2024-07-05,2024-07-08,CUST-4824,Priya Singh,Retail,Jaipur,North,Books,Education,Ikigai,UPI,1,733.5,0.05,696.82,60.01,187.2,Delivered,2024,7
ORD-2024-103777,2024-07-05,2024-07-07,CUST-8048,Sanjay Tiwari,Retail,Ahmedabad,West,Home & Kitchen,Appliances,Pigeon Induction,UPI,1,5221.76,0.3,3655.23,537.1,95.71,Delivered,2024,7
ORD-2024-103778,2024-07-05,2024-07-12,CUST-4411,Anjali Patel,Retail,Bangalore,South,Home & Kitchen,Appliances,Kent RO Purifier,UPI,2,5544.14,0.0,11088.28,3089.03,140.31,Delivered,2024,7
ORD-2024-103779,2024-07-05,2024-07-13,CUST-8977,Deepak Agarwal,Retail,Pune,West,Beauty,Personal Care,Plum Toner,Credit Card,4,1312.64,0.2,4200.45,591.48,183.96,Delivered,2024,7
ORD-2024-103780,2024-07-05,2024-07-07,CUST-2699,Ravi Mishra,Wholesale,Jaipur,North,Clothing,Apparel,Allen Solly Trousers,Net Banking,4,881.18,0.15,2996.01,486.59,187.15,Delivered,2024,7
ORD-2024-103781,2024-07-06,2024-07-15,CUST-8963,Sanjay Tiwari,Retail,Chennai,South,Clothing,Apparel,Nike T-Shirt,Net Banking,1,790.77,0.1,711.69,113.86,195.3,Delivered,2024,7
ORD-2024-103782,2024-07-06,2024-07-10,CUST-7062,Sanjay Tiwari,Wholesale,Pune,West,Electronics,Gadgets,Samsung Galaxy S24,Debit Card,5,6302.07,0.0,31510.35,4552.98,108.82,Delivered,2024,7
ORD-2024-103783,2024-07-06,2024-07-14,CUST-5909,Priya Singh,Retail,Ahmedabad,West,Books,Education,Ikigai,Debit Card,1,814.42,0.15,692.26,5.08,97.48,Delivered,2024,7
ORD-2024-103784,2024-07-06,2024-07-11,CUST-7216,Meera Iyer,Retail,Delhi,North,Books,Education,The Alchemist,Credit Card,4,673.59,0.05,2559.64,749.05,135.59,Delivered,2024,7
ORD-2024-103785,2024-07-06,2024-07-08,CUST-2247,Ravi Mishra,Retail,Surat,West,Electronics,Gadgets,Dell Laptop,Credit Card,3,13928.49,0.2,33428.38,2494.4,166.15,Returned,2024,7
ORD-2024-103786,2024-07-06,2024-07-08,CUST-8689,Vikram Mehta,Wholesale,Bangalore,South,Home & Kitchen,Appliances,Eureka Forbes Vacuum,UPI,3,6899.99,0.2,16559.98,1902.16,148.11,Delivered,2024,7
ORD-2024-103787,2024-07-07,2024-07-09,CUST-9363,Anjali Patel,Wholesale,Indore,Central,Clothing,Apparel,Levis Jeans,Cash on Delivery,1,1208.9,0.15,1027.56,55.46,62.34,Delivered,2024,7
ORD-2024-103788,2024-07-07,2024-07-15,CUST-1166,Arjun Reddy,Retail,Lucknow,North,Electronics,Gadgets,Samsung Galaxy S24,UPI,4,6079.95,0.15,20671.83,194.73,165.63,Delivered,2024,7
ORD-2024-103789,2024-07-07,2024-07-11,CUST-1542,Meera Iyer,Retail,Jaipur,North,Beauty,Personal Care,Mamaearth Serum,Debit Card,5,751.06,0.0,3755.3,316.58,172.92,Delivered,2024,7
ORD-2024-103790,2024-07-07,2024-07-14,CUST-2028,Rahul Sharma,Retail,Patna,East,Electronics,Gadgets,Canon Camera,Cash on Delivery,3,9763.62,0.15,24897.23,2813.98,43.81,Returned,2024,7
ORD-2024-103791,2024-07-07,2024-07-14,CUST-2810,Rohit Verma,Wholesale,Nagpur,Central,Electronics,Gadgets,iPhone 15,Debit Card,2,11375.06,0.05,21612.61,4942.4,174.53,Delivered,2024,7
ORD-2024-103792,2024-07-07,2024-07-11,CUST-4939,Ravi Mishra,Retail,Hyderabad,South,Home & Kitchen,Appliances,Bajaj Fan,Net Banking,1,1918.91,0.1,1727.02,334.01,116.06,Delivered,2024,7
ORD-2024-103793,2024-07-07,2024-07-16,CUST-4853,Pooja Chauhan,Retail,Chennai,South,Home & Kitchen,Appliances,Milton Bottle,Cash on Delivery,3,6600.31,0.1,17820.84,1030.81,69.69,Delivered,2024,7
ORD-2024-103794,2024-07-08,2024-07-14,CUST-5332,Deepak Agarwal,Wholesale,Bhopal,Central,Electronics,Gadgets,iPad Air,UPI,4,10408.87,0.0,41635.48,11012.06,104.59,Delivered,2024,7
ORD-2024-103795,2024-07-08,2024-07-12,CUST-9569,Vikram Mehta,Wholesale,Patna,East,Home & Kitchen,Appliances,Bajaj Fan,UPI,1,6275.0,0.0,6275.0,1283.06,86.01,Returned,2024,7
ORD-2024-103796,2024-07-08,2024-07-14,CUST-6495,Sanjay Tiwari,Retail,Delhi,North,Clothing,Apparel,Levis Jeans,Credit Card,5,2419.65,0.15,10283.51,2512.92,85.72,Delivered,2024,7
ORD-2024-103797,2024-07-08,2024-07-16,CUST-1227,Arjun Reddy,Retail,Lucknow,North,Electronics,Gadgets,Canon Camera,Cash on Delivery,3,13644.41,0.25,30699.92,-926.97,53.04,Returned,2024,7
ORD-2024-103798,2024-07-08,2024-07-12,CUST-2667,Amit Kumar,B2B,Bhopal,Central,Electronics,Gadgets,HP Pavilion,Debit Card,5,7072.03,0.05,33592.14,1903.3,130.68,Delivered,2024,7
ORD-2024-103799,2024-07-08,2024-07-13,CUST-9783,Pooja Chauhan,Retail,Bhopal,Central,Home & Kitchen,Appliances,Pigeon Induction,Credit Card,3,8155.61,0.1,22020.15,4045.81,76.0,Delivered,2024,7
ORD-2024-103800,2024-07-08,2024-07-15,CUST-3927,Sunita Joshi,Retail,Patna,East,Electronics,Gadgets,Canon Camera,Debit Card,2,11415.1,0.1,20547.18,2560.7,72.5,Delivered,2024,7
ORD-2024-103801,2024-07-09,2024-07-12,CUST-2256,Neha Gupta,B2B,Patna,East,Beauty,Personal Care,Forest Essentials Oil,Debit Card,5,332.14,0.15,1411.59,179.9,51.56,Delivered,2024,7
ORD-2024-103802,2024-07-09,2024-07-14,CUST-3518,Sunita Joshi,Retail,Pune,West,Books,Education,Psychology of Money,Cash on Delivery,4,389.93,0.05,1481.73,80.11,55.96,Delivered,2024,7
ORD-2024-103803,2024-07-09,2024-07-12,CUST-3988,Rahul Sharma,Retail,Bhopal,Central,Beauty,Personal Care,Plum Toner,Cash on Delivery,3,484.74,0.3,1017.95,1.34,110.24,Delivered,2024,7
ORD-2024-103804,2024-07-09,2024-07-11,CUST-5088,Amit Kumar,Retail,Indore,Central,Electronics,Gadgets,Sony Headphones,Credit Card,5,7068.85,0.15,30042.61,-669.23,45.91,Delivered,2024,7
ORD-2024-103805,2024-07-09,2024-07-17,CUST-2902,Amit Kumar,Wholesale,Delhi,North,Beauty,Personal Care,Plum Toner,Credit Card,4,1282.59,0.05,4873.84,1089.72,83.84,Delivered,2024,7
ORD-2024-103806,2024-07-09,2024-07-14,CUST-8970,Rohit Verma,Retail,Lucknow,North,Clothing,Apparel,Nike T-Shirt,Cash on Delivery,4,1417.79,0.2,4536.93,268.27,136.17,Delivered,2024,7
ORD-2024-103807,2024-07-09,2024-07-13,CUST-3389,Sanjay Tiwari,Retail,Indore,Central,Clothing,Apparel,Nike T-Shirt,UPI,4,936.03,0.1,3369.71,296.13,195.95,Delivered,2024,7
ORD-2024-103808,2024-07-10,2024-07-12,CUST-2746,Amit Kumar,B2B,Surat,West,Electronics,Gadgets,HP Pavilion,Debit Card,4,18896.97,0.1,68029.09,2619.11,146.81,Delivered,2024,7
ORD-2024-103809,2024-07-10,2024-07-19,CUST-4360,Arjun Reddy,Retail,Mumbai,West,Electronics,Gadgets,iPad Air,Credit Card,1,15623.11,0.3,10936.18,-633.91,154.7,Delivered,2024,7
ORD-2024-103810,2024-07-10,2024-07-15,CUST-4401,Ravi Mishra,Wholesale,Hyderabad,South,Home & Kitchen,Appliances,Pigeon Induction,Cash on Delivery,4,7834.84,0.1,28205.42,3585.3,81.48,Delivered,2024,7
ORD-2024-103811,2024-07-10,2024-07-17,CUST-8647,Arjun Reddy,Retail,Patna,East,Clothing,Apparel,Nike T-Shirt,Cash on Delivery,1,1670.72,0.15,1420.11,6.51,196.96,Delivered,2024,7
ORD-2024-103812,2024-07-10,2024-07-19,CUST-8037,Deepak Agarwal,Retail,Bhopal,Central,Electronics,Gadgets,Samsung Galaxy S24,UPI,4,16877.67,0.2,54008.54,6720.93,122.15,Returned,2024,7
ORD-2024-103813,2024-07-10,2024-07-17,CUST-6317,Arjun Reddy,Retail,Kolkata,East,Home & Kitchen,Appliances,Eureka Forbes Vacuum,Debit Card,1,4626.67,0.05,4395.34,114.67,97.36,Delivered,2024,7
ORD-2024-103814,2024-07-10,2024-07-14,CUST-1391,Amit Kumar,Wholesale,Bangalore,South,Electronics,Gadgets,Boat Earbuds,Debit Card,3,4074.85,0.1,11002.1,1750.51,129.43,Delivered,2024,7
ORD-2024-103815,2024-07-11,2024-07-14,CUST-6528,Ravi Mishra,Retail,Ahmedabad,West,Home & Kitchen,Appliances,Pigeon Induction,Debit Card,4,1753.69,0.0,7014.76,1987.68,157.43,Delivered,2024,7
ORD-2024-103816,2024-07-11,2024-07-18,CUST-6956,Rohit Verma,Retail,Delhi,North,Clothing,Apparel,Allen Solly Trousers,UPI,4,1813.43,0.05,6891.03,709.16,120.42,Delivered,2024,7
ORD-2024-103817,2024-07-11,2024-07-14,CUST-7689,Ravi Mishra,Retail,Indore,Central,Books,Education,Good to Great,Cash on Delivery,2,904.6,0.15,1537.82,18.05,123.46,Delivered,2024,7
ORD-2024-103818,2024-07-11,2024-07-14,CUST-4455,Sunita Joshi,Retail,Pune,West,Books,Education,Wings of Fire,Debit Card,1,823.59,0.15,700.05,147.04,91.63,Delivered,2024,7
ORD-2024-103819,2024-07-11,2024-07-16,CUST-3966,Rahul Sharma,Retail,Pune,West,Clothing,Apparel,UCB Shirt,UPI,1,2922.0,0.25,2191.5,-5.15,151.32,Delivered,2024,7
ORD-2024-103820,2024-07-11,2024-07-15,CUST-8609,Ravi Mishra,Retail,Chennai,South,Clothing,Apparel,Levis Jeans,Debit Card,5,1327.19,0.1,5972.36,1599.22,62.62,Delivered,2024,7
ORD-2024-103821,2024-07-11,2024-07-19,CUST-4793,Kavya Nair,Retail,Jaipur,North,Clothing,Apparel,Nike T-Shirt,Credit Card,1,1825.27,0.3,1277.69,213.43,168.99,Delivered,2024,7
ORD-2024-103822,2024-07-12,2024-07-21,CUST-7160,Sanjay Tiwari,Retail,Bangalore,South,Books,Education,Rich Dad Poor Dad,Debit Card,3,536.08,0.2,1286.59,119.58,197.78,Delivered,2024,7
ORD-2024-103823,2024-07-12,2024-07-18,CUST-2309,Priya Singh,B2B,Chennai,South,Clothing,Apparel,Levis Jeans,UPI,2,2212.4,0.3,3097.36,270.63,148.13,Delivered,2024,7
ORD-2024-103824,2024-07-12,2024-07-14,CUST-3481,Arjun Reddy,Retail,Hyderabad,South,Electronics,Gadgets,Sony Headphones,UPI,1,9837.0,0.2,7869.6,-99.2,116.27,Delivered,2024,7
ORD-2024-103825,2024-07-12,2024-07-17,CUST-4822,Sanjay Tiwari,Retail,Hyderabad,South,Electronics,Gadgets,iPhone 15,UPI,4,18153.78,0.1,65353.61,358.94,168.73,Delivered,2024,7
ORD-2024-103826,2024-07-12,2024-07-16,CUST-2660,Amit Kumar,Wholesale,Surat,West,Clothing,Apparel,UCB Shirt,Debit Card,1,906.46,0.1,815.81,122.99,165.73,Delivered,2024,7
ORD-2024-103827,2024-07-12,2024-07-14,CUST-4330,Meera Iyer,Retail,Mumbai,West,Clothing,Apparel,Zara Dress,UPI,2,2823.04,0.15,4799.17,917.61,109.83,Delivered,2024,7
ORD-2024-103828,2024-07-12,2024-07-19,CUST-3646,Pooja Chauhan,Retail,Hyderabad,South,Books,Education,Rich Dad Poor Dad,Debit Card,1,463.77,0.0,463.77,81.89,79.46,Delivered,2024,7
ORD-2024-103829,2024-07-13,2024-07-18,CUST-6665,Sanjay Tiwari,Retail,Nagpur,Central,Electronics,Gadgets,HP Pavilion,Cash on Delivery,3,17785.08,0.15,45351.95,-713.4,70.69,Delivered,2024,7
ORD-2024-103830,2024-07-13,2024-07-20,CUST-5716,Anjali Patel,B2B,Indore,Central,Clothing,Apparel,Levis Jeans,Debit Card,3,2399.12,0.0,7197.36,1812.43,167.18,Delivered,2024,7
ORD-2024-103831,2024-07-13,2024-07-18,CUST-8461,Sunita Joshi,Retail,Mumbai,West,Books,Education,Rich Dad Poor Dad,Cash on Delivery,5,211.09,0.15,897.13,165.01,124.47,Delivered,2024,7
ORD-2024-103832,2024-07-13,2024-07-20,CUST-2375,Meera Iyer,Wholesale,Lucknow,North,Books,Education,Atomic Habits,Credit Card,1,613.28,0.15,521.29,35.67,162.09,Delivered,2024,7
ORD-2024-103833,2024-07-13,2024-07-19,CUST-5783,Priya Singh,Wholesale,Surat,West,Clothing,Apparel,Nike T-Shirt,Credit Card,1,1971.15,0.2,1576.92,0.24,131.78,Delivered,2024,7
ORD-2024-103834,2024-07-13,2024-07-19,CUST-9824,Pooja Chauhan,B2B,Pune,West,Clothing,Apparel,Zara Dress,Credit Card,5,1105.02,0.25,4143.83,-199.54,180.5,Delivered,2024,7
ORD-2024-103835,2024-07-14,2024-07-16,CUST-3675,Sanjay Tiwari,Retail,Surat,West,Clothing,Apparel,Zara Dress,Credit Card,4,1988.42,0.0,7953.68,882.29,190.59,Returned,2024,7
ORD-2024-103836,2024-07-14,2024-07-20,CUST-9124,Ravi Mishra,Retail,Kolkata,East,Beauty,Personal Care,Dove Body Lotion,UPI,4,453.44,0.0,1813.76,248.43,91.92,Returned,2024,7
ORD-2024-103837,2024-07-14,2024-07-18,CUST-1508,Neha Gupta,Retail,Kolkata,East,Electronics,Gadgets,HP Pavilion,Credit Card,5,17340.05,0.0,86700.25,14725.17,38.66,Delivered,2024,7
ORD-2024-103838,2024-07-14,2024-07-19,CUST-5719,Rohit Verma,Retail,Jaipur,North,Beauty,Personal Care,Nykaa Lipstick,Credit Card,3,1059.74,0.0,3179.22,671.63,72.47,Delivered,2024,7
ORD-2024-103839,2024-07-14,2024-07-23,CUST-3471,Amit Kumar,Retail,Nagpur,Central,Home & Kitchen,Appliances,Tupperware Set,Cash on Delivery,3,3619.5,0.0,10858.5,1243.15,33.43,Delivered,2024,7
ORD-2024-103840,2024-07-14,2024-07-17,CUST-3854,Rahul Sharma,Retail,Nagpur,Central,Clothing,Apparel,Manyavar Sherwani,Cash on Delivery,1,2574.86,0.0,2574.86,167.36,130.36,Delivered,2024,7
ORD-2024-103841,2024-07-14,2024-07-20,CUST-5741,Deepak Agarwal,B2B,Surat,West,Electronics,Gadgets,Dell Laptop,Cash on Delivery,4,19778.85,0.1,71203.86,10422.88,169.15,Delivered,2024,7
ORD-2024-103842,2024-07-15,2024-07-20,CUST-8984,Arjun Reddy,Retail,Patna,East,Clothing,Apparel,H&M Jacket,Credit Card,2,2154.41,0.1,3877.94,704.46,147.25,Delivered,2024,7
ORD-2024-103843,2024-07-15,2024-07-17,CUST-3821,Kavya Nair,Wholesale,Nagpur,Central,Clothing,Apparel,Nike T-Shirt,UPI,2,2818.17,0.1,5072.71,151.35,76.36,Delivered,2024,7
ORD-2024-103844,2024-07-15,2024-07-21,CUST-8147,Meera Iyer,Retail,Surat,West,Electronics,Gadgets,iPad Air,Credit Card,2,10966.0,0.0,21932.0,2508.54,183.57,Delivered,2024,7
ORD-2024-103845,2024-07-15,2024-07-20,CUST-8642,Rahul Sharma,Retail,Kolkata,East,Home & Kitchen,Appliances,Kent RO Purifier,Credit Card,1,6232.05,0.0,6232.05,1713.2,181.24,Delivered,2024,7
ORD-2024-103846,2024-07-15,2024-07-21,CUST-3014,Rohit Verma,Retail,Kolkata,East,Beauty,Personal Care,Dove Body Lotion,Net Banking,3,1233.56,0.15,3145.58,311.75,75.28,Delivered,2024,7
ORD-2024-103847,2024-07-15,2024-07-22,CUST-4184,Sanjay Tiwari,Retail,Patna,East,Home & Kitchen,Appliances,Milton Bottle,UPI,5,4140.0,0.3,14490.0,860.48,154.39,Delivered,2024,7
ORD-2024-103848,2024-07-15,2024-07-22,CUST-9587,Sanjay Tiwari,Retail,Patna,East,Home & Kitchen,Appliances,Pigeon Induction,UPI,2,3406.0,0.0,6812.0,1082.84,189.24,Delivered,2024,7
ORD-2024-103849,2024-07-16,2024-07-25,CUST-3674,Rahul Sharma,Wholesale,Bhopal,Central,Electronics,Gadgets,JBL Speaker,UPI,5,18784.0,0.2,75136.0,10649.98,167.93,Delivered,2024,7
ORD-2024-103850,2024-07-16,2024-07-23,CUST-7447,Priya Singh,Retail,Patna,East,Clothing,Apparel,H&M Jacket,Debit Card,2,873.98,0.1,1573.16,268.35,121.5,Delivered,2024,7
ORD-2024-103851,2024-07-16,2024-07-24,CUST-4583,Rohit Verma,Retail,Bhopal,Central,Electronics,Gadgets,Dell Laptop,Credit Card,1,7261.49,0.2,5809.19,612.81,172.75,Delivered,2024,7
ORD-2024-103852,2024-07-16,2024-07-24,CUST-8197,Rohit Verma,Retail,Pune,West,Home & Kitchen,Appliances,Eureka Forbes Vacuum,Credit Card,3,5199.54,0.15,13258.83,1455.7,74.8,Delivered,2024,7
ORD-2024-103853,2024-07-16,2024-07-18,CUST-2598,Ravi Mishra,Retail,Nagpur,Central,Beauty,Personal Care,Minimalist Moisturizer,Credit Card,1,509.84,0.0,509.84,46.68,93.51,Delivered,2024,7
ORD-2024-103854,2024-07-16,2024-07-20,CUST-2807,Pooja Chauhan,Retail,Delhi,North,Home & Kitchen,Appliances,Kent RO Purifier,UPI,5,4480.35,0.15,19041.49,1241.18,72.23,Delivered,2024,7
ORD-2024-103855,2024-07-16,2024-07-21,CUST-9372,Deepak Agarwal,Retail,Nagpur,Central,Electronics,Gadgets,Samsung Galaxy S24,UPI,5,8601.02,0.15,36554.34,7640.43,77.16,Delivered,2024,7
ORD-2024-103856,2024-07-17,2024-07-21,CUST-9095,Pooja Chauhan,Retail,Bangalore,South,Clothing,Apparel,Fabindia Kurta,Debit Card,3,2040.31,0.15,5202.79,1049.65,79.2,Delivered,2024,7
ORD-2024-103857,2024-07-17,2024-07-19,CUST-7302,Arjun Reddy,Wholesale,Ahmedabad,West,Home & Kitchen,Appliances,Havells Geyser,UPI,2,3007.17,0.3,4210.04,100.0,47.05,Cancelled,2024,7
ORD-2024-103858,2024-07-17,2024-07-22,CUST-3894,Sunita Joshi,Retail,Jaipur,North,Clothing,Apparel,Manyavar Sherwani,Credit Card,1,2285.71,0.1,2057.14,505.87,88.51,Delivered,2024,7
ORD-2024-103859,2024-07-17,2024-07-26,CUST-7608,Pooja Chauhan,Retail,Indore,Central,Books,Education,Atomic Habits,UPI,5,926.01,0.25,3472.54,229.63,135.81,Delivered,2024,7
ORD-2024-103860,2024-07-17,2024-07-25,CUST-2737,Pooja Chauhan,B2B,Kolkata,East,Books,Education,Deep Work,Debit Card,3,961.3,0.1,2595.51,319.18,40.85,Delivered,2024,7
ORD-2024-103861,2024-07-17,2024-07-21,CUST-4180,Rahul Sharma,B2B,Ahmedabad,West,Home & Kitchen,Appliances,Tupperware Set,Net Banking,4,8376.79,0.2,26805.73,68.23,133.54,Delivered,2024,7
ORD-2024-103862,2024-07-17,2024-07-25,CUST-3693,Arjun Reddy,Retail,Chennai,South,Clothing,Apparel,Levis Jeans,Credit Card,5,2041.66,0.2,8166.64,839.79,90.74,Delivered,2024,7
ORD-2024-103863,2024-07-18,2024-07-25,CUST-9421,Neha Gupta,Retail,Chennai,South,Electronics,Gadgets,Boat Earbuds,Cash on Delivery,3,12951.78,0.1,34969.81,9310.66,118.49,Delivered,2024,7
ORD-2024-103864,2024-07-18,2024-07-24,CUST-1229,Anjali Patel,Wholesale,Bangalore,South,Electronics,Gadgets,Boat Earbuds,Credit Card,5,17283.37,0.2,69133.48,13722.73,56.18,Delivered,2024,7
ORD-2024-103865,2024-07-18,2024-07-23,CUST-5246,Sunita Joshi,B2B,Delhi,North,Clothing,Apparel,Zara Dress,Credit Card,2,2625.06,0.1,4725.11,1255.61,164.38,Delivered,2024,7
ORD-2024-103866,2024-07-18,2024-07-23,CUST-6506,Sanjay Tiwari,Retail,Nagpur,Central,Clothing,Apparel,Manyavar Sherwani,UPI,2,910.42,0.1,1638.76,96.18,108.35,Delivered,2024,7
ORD-2024-103867,2024-07-18,2024-07-26,CUST-8931,Kavya Nair,Retail,Ahmedabad,West,Home & Kitchen,Appliances,Havells Geyser,Credit Card,4,2350.35,0.15,7991.19,627.62,89.55,Returned,2024,7
ORD-2024-103868,2024-07-18,2024-07-21,CUST-8023,Ravi Mishra,Wholesale,Surat,West,Home & Kitchen,Appliances,IKEA Shelf,Net Banking,4,4694.8,0.0,18779.2,5335.73,100.73,Returned,2024,7
ORD-2024-103869,2024-07-18,2024-07-23,CUST-8048,Kavya Nair,Retail,Hyderabad,South,Electronics,Gadgets,iPhone 15,Credit Card,3,9844.4,0.0,29533.2,9756.01,152.63,Delivered,2024,7
ORD-2024-103870,2024-07-19,2024-07-24,CUST-2464,Arjun Reddy,B2B,Chennai,South,Clothing,Apparel,Levis Jeans,Credit Card,1,1052.93,0.1,947.64,8.58,148.15,Delivered,2024,7
ORD-2024-103871,2024-07-19,2024-07-27,CUST-3914,Vikram Mehta,Retail,Ahmedabad,West,Electronics,Gadgets,Sony Headphones,Credit Card,5,4376.66,0.1,19694.97,4319.82,41.05,Delivered,2024,7
ORD-2024-103872,2024-07-19,2024-07-22,CUST-4241,Pooja Chauhan,Retail,Indore,Central,Electronics,Gadgets,Canon Camera,Credit Card,2,6656.01,0.15,11315.22,254.02,63.28,Delivered,2024,7
ORD-2024-103873,2024-07-19,2024-07-21,CUST-6720,Ravi Mishra,Retail,Surat,West,Books,Education,Rich Dad Poor Dad,Credit Card,4,825.52,0.05,3136.98,183.99,102.59,Delivered,2024,7
ORD-2024-103874,2024-07-19,2024-07-28,CUST-1680,Meera Iyer,Retail,Hyderabad,South,Electronics,Gadgets,Samsung Galaxy S24,UPI,1,5812.21,0.15,4940.38,476.56,109.25,Delivered,2024,7
ORD-2024-103875,2024-07-19,2024-07-25,CUST-7508,Kavya Nair,Retail,Delhi,North,Clothing,Apparel,Allen Solly Trousers,Net Banking,1,637.05,0.15,541.49,38.59,157.84,Delivered,2024,7
ORD-2024-103876,2024-07-20,2024-07-24,CUST-2359,Kavya Nair,Retail,Bhopal,Central,Electronics,Gadgets,Dell Laptop,UPI,2,18938.55,0.05,35983.24,10557.7,146.12,Delivered,2024,7
ORD-2024-103877,2024-07-20,2024-07-27,CUST-9995,Rohit Verma,Retail,Nagpur,Central,Beauty,Personal Care,Lakme Foundation,UPI,3,706.15,0.15,1800.68,104.26,43.76,Returned,2024,7
ORD-2024-103878,2024-07-20,2024-07-29,CUST-7841,Deepak Agarwal,Wholesale,Patna,East,Home & Kitchen,Appliances,Havells Geyser,Cash on Delivery,4,5099.2,0.0,20396.8,2375.88,83.35,Delivered,2024,7
ORD-2024-103879,2024-07-20,2024-07-28,CUST-3161,Rohit Verma,B2B,Ahmedabad,West,Electronics,Gadgets,Sony Headphones,Credit Card,2,9210.96,0.05,17500.82,2702.85,90.16,Delivered,2024,7
ORD-2024-103880,2024-07-20,2024-07-23,CUST-3476,Neha Gupta,Retail,Chennai,South,Clothing,Apparel,Puma Sneakers,Net Banking,3,688.38,0.0,2065.14,473.86,134.4,Delivered,2024,7
ORD-2024-103881,2024-07-20,2024-07-28,CUST-1167,Anjali Patel,Wholesale,Mumbai,West,Home & Kitchen,Appliances,Kent RO Purifier,Debit Card,5,8241.56,0.0,41207.8,10920.88,127.84,Delivered,2024,7
ORD-2024-103882,2024-07-20,2024-07-27,CUST-7282,Sunita Joshi,Retail,Lucknow,North,Beauty,Personal Care,Forest Essentials Oil,UPI,2,353.65,0.15,601.2,73.05,133.82,Delivered,2024,7
ORD-2024-103883,2024-07-21,2024-07-26,CUST-3653,Anjali Patel,Retail,Patna,East,Electronics,Gadgets,JBL Speaker,UPI,4,4676.77,0.3,13094.96,-497.18,109.16,Delivered,2024,7
